27-03-2020 23:19:43.733 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.core.env.PropertySourcesPropertyResolver.Could not find key 'logging.register-shutdown-hook' in any property source
27-03-2020 23:19:47.010 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory.Returning cached instance of singleton bean 'autoConfigurationReport'
27-03-2020 23:19:47.010 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory.Returning cached instance of singleton bean 'autoConfigurationReport'
27-03-2020 23:19:47.014 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory.Returning cached instance of singleton bean 'autoConfigurationReport'
27-03-2020 23:19:47.015 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory.Returning cached instance of singleton bean 'autoConfigurationReport'
27-03-2020 23:19:47.018 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory.Returning cached instance of singleton bean 'autoConfigurationReport'
27-03-2020 23:19:47.030 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory.Returning cached instance of singleton bean 'autoConfigurationReport'
27-03-2020 23:19:47.032 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory.Returning cached instance of singleton bean 'autoConfigurationReport'
27-03-2020 23:19:47.034 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory.Returning cached instance of singleton bean 'autoConfigurationReport'
27-03-2020 23:19:47.039 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory.Returning cached instance of singleton bean 'autoConfigurationReport'
27-03-2020 23:19:47.042 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory.Returning cached instance of singleton bean 'autoConfigurationReport'
27-03-2020 23:19:47.043 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory.Returning cached instance of singleton bean 'autoConfigurationReport'
27-03-2020 23:19:47.052 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory.Returning cached instance of singleton bean 'autoConfigurationReport'
27-03-2020 23:19:47.057 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory.Returning cached instance of singleton bean 'autoConfigurationReport'
27-03-2020 23:19:47.063 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory.Returning cached instance of singleton bean 'autoConfigurationReport'
27-03-2020 23:19:47.077 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory.Returning cached instance of singleton bean 'autoConfigurationReport'
27-03-2020 23:19:47.103 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory.Returning cached instance of singleton bean 'autoConfigurationReport'
27-03-2020 23:19:47.114 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory.Returning cached instance of singleton bean 'autoConfigurationReport'
27-03-2020 23:19:47.123 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory.Returning cached instance of singleton bean 'autoConfigurationReport'
27-03-2020 23:19:47.126 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory.Returning cached instance of singleton bean 'autoConfigurationReport'
27-03-2020 23:19:47.129 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory.Returning cached instance of singleton bean 'autoConfigurationReport'
27-03-2020 23:19:47.140 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory.Returning cached instance of singleton bean 'autoConfigurationReport'
27-03-2020 23:19:47.142 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory.Returning cached instance of singleton bean 'autoConfigurationReport'
27-03-2020 23:19:47.149 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory.Returning cached instance of singleton bean 'autoConfigurationReport'
27-03-2020 23:19:47.158 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory.Returning cached instance of singleton bean 'autoConfigurationReport'
27-03-2020 23:19:47.158 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory.Returning cached instance of singleton bean 'autoConfigurationReport'
27-03-2020 23:19:47.162 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory.Returning cached instance of singleton bean 'autoConfigurationReport'
27-03-2020 23:19:47.175 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory.Returning cached instance of singleton bean 'autoConfigurationReport'
27-03-2020 23:19:47.182 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory.Returning cached instance of singleton bean 'autoConfigurationReport'
27-03-2020 23:19:47.210 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory.Returning cached instance of singleton bean 'autoConfigurationReport'
27-03-2020 23:19:47.216 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory.Returning cached instance of singleton bean 'autoConfigurationReport'
27-03-2020 23:19:47.229 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory.Returning cached instance of singleton bean 'autoConfigurationReport'
27-03-2020 23:19:47.230 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory.Returning cached instance of singleton bean 'autoConfigurationReport'
27-03-2020 23:19:47.245 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader.Registered bean definition for imported class 'org.springframework.security.config.annotation.configuration.ObjectPostProcessorConfiguration'
27-03-2020 23:19:47.247 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader.Registering bean definition for @Bean method org.springframework.security.config.annotation.configuration.ObjectPostProcessorConfiguration.objectPostProcessor()
27-03-2020 23:19:47.249 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader.Registered bean definition for imported class 'org.springframework.security.config.annotation.authentication.configuration.AuthenticationConfiguration'
27-03-2020 23:19:47.249 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader.Registering bean definition for @Bean method org.springframework.security.config.annotation.authentication.configuration.AuthenticationConfiguration.authenticationManagerBuilder()
27-03-2020 23:19:47.249 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader.Registering bean definition for @Bean method org.springframework.security.config.annotation.authentication.configuration.AuthenticationConfiguration.enableGlobalAuthenticationAutowiredConfigurer()
27-03-2020 23:19:47.250 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader.Registering bean definition for @Bean method org.springframework.security.config.annotation.authentication.configuration.AuthenticationConfiguration.initializeUserDetailsBeanManagerConfigurer()
27-03-2020 23:19:47.250 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader.Registering bean definition for @Bean method org.springframework.security.config.annotation.authentication.configuration.AuthenticationConfiguration.initializeAuthenticationProviderBeanManagerConfigurer()
27-03-2020 23:19:47.250 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader.Registered bean definition for imported class 'org.springframework.security.config.annotation.web.configuration.WebSecurityConfiguration'
27-03-2020 23:19:47.250 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader.Registering bean definition for @Bean method org.springframework.security.config.annotation.web.configuration.WebSecurityConfiguration.delegatingApplicationListener()
27-03-2020 23:19:47.251 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader.Registering bean definition for @Bean method org.springframework.security.config.annotation.web.configuration.WebSecurityConfiguration.webSecurityExpressionHandler()
27-03-2020 23:19:47.251 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader.Registering bean definition for @Bean method org.springframework.security.config.annotation.web.configuration.WebSecurityConfiguration.springSecurityFilterChain()
27-03-2020 23:19:47.251 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader.Registering bean definition for @Bean method org.springframework.security.config.annotation.web.configuration.WebSecurityConfiguration.privilegeEvaluator()
27-03-2020 23:19:47.252 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader.Registering bean definition for @Bean method org.springframework.security.config.annotation.web.configuration.WebSecurityConfiguration.autowiredWebSecurityConfigurersIgnoreParents()
27-03-2020 23:19:47.252 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader.Registered bean definition for imported class 'org.springframework.security.config.annotation.web.configuration.WebMvcSecurityConfiguration'
27-03-2020 23:19:47.252 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader.Registering bean definition for @Bean method org.springframework.security.config.annotation.web.configuration.WebMvcSecurityConfiguration.requestDataValueProcessor()
27-03-2020 23:19:47.253 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader.Registering bean definition for @Bean method et.covid19.rest.config.WebConfig.defaultMapper()
27-03-2020 23:19:47.271 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader.Registered bean definition for imported class 'org.springframework.boot.autoconfigure.context.PropertyPlaceholderAutoConfiguration'
27-03-2020 23:19:47.293 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory.Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.condition.BeanTypeRegistry'
27-03-2020 23:19:47.294 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory.Creating instance of bean 'org.springframework.boot.autoconfigure.condition.BeanTypeRegistry'
27-03-2020 23:19:47.312 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory.Eagerly caching bean 'org.springframework.boot.autoconfigure.condition.BeanTypeRegistry' to allow for resolving potential circular references
27-03-2020 23:19:47.313 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory.Finished creating instance of bean 'org.springframework.boot.autoconfigure.condition.BeanTypeRegistry'
27-03-2020 23:19:47.378 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory.Returning cached instance of singleton bean 'autoConfigurationReport'
27-03-2020 23:19:47.379 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader.Registering bean definition for @Bean method org.springframework.boot.autoconfigure.context.PropertyPlaceholderAutoConfiguration.propertySourcesPlaceholderConfigurer()
27-03-2020 23:19:47.384 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory.Returning cached instance of singleton bean 'autoConfigurationReport'
27-03-2020 23:19:47.386 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory.Returning cached instance of singleton bean 'autoConfigurationReport'
27-03-2020 23:19:47.387 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory.Returning cached instance of singleton bean 'autoConfigurationReport'
27-03-2020 23:19:47.389 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader.Registered bean definition for imported class 'org.springframework.boot.autoconfigure.websocket.servlet.WebSocketServletAutoConfiguration$TomcatWebSocketConfiguration'
27-03-2020 23:19:47.390 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory.Returning cached instance of singleton bean 'autoConfigurationReport'
27-03-2020 23:19:47.391 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader.Registering bean definition for @Bean method org.springframework.boot.autoconfigure.websocket.servlet.WebSocketServletAutoConfiguration$TomcatWebSocketConfiguration.websocketContainerCustomizer()
27-03-2020 23:19:47.395 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader.Registered bean definition for imported class 'org.springframework.boot.autoconfigure.websocket.servlet.WebSocketServletAutoConfiguration'
27-03-2020 23:19:47.396 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory.Returning cached instance of singleton bean 'autoConfigurationReport'
27-03-2020 23:19:47.397 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory.Returning cached instance of singleton bean 'autoConfigurationReport'
27-03-2020 23:19:47.397 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory.Returning cached instance of singleton bean 'autoConfigurationReport'
27-03-2020 23:19:47.398 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory.Returning cached instance of singleton bean 'org.springframework.boot.autoconfigure.condition.BeanTypeRegistry'
27-03-2020 23:19:47.410 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory.Returning cached instance of singleton bean 'autoConfigurationReport'
27-03-2020 23:19:47.411 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader.Registered bean definition for imported class 'org.springframework.boot.autoconfigure.web.servlet.ServletWebServerFactoryConfiguration$EmbeddedTomcat'
27-03-2020 23:19:47.414 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader.Registering bean definition for @Bean method org.springframework.boot.autoconfigure.web.servlet.ServletWebServerFactoryConfiguration$EmbeddedTomcat.tomcatServletWebServerFactory()
27-03-2020 23:19:47.419 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader.Registered bean definition for imported class 'org.springframework.boot.autoconfigure.web.servlet.ServletWebServerFactoryAutoConfiguration'
27-03-2020 23:19:47.420 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader.Registering bean definition for @Bean method org.springframework.boot.autoconfigure.web.servlet.ServletWebServerFactoryAutoConfiguration.servletWebServerFactoryCustomizer()
27-03-2020 23:19:47.421 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory.Returning cached instance of singleton bean 'autoConfigurationReport'
27-03-2020 23:19:47.421 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader.Registering bean definition for @Bean method org.springframework.boot.autoconfigure.web.servlet.ServletWebServerFactoryAutoConfiguration.tomcatServletWebServerFactoryCustomizer()
27-03-2020 23:19:47.471 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory.Returning cached instance of singleton bean 'autoConfigurationReport'
27-03-2020 23:19:47.471 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory.Returning cached instance of singleton bean 'autoConfigurationReport'
27-03-2020 23:19:47.473 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory.Returning cached instance of singleton bean 'autoConfigurationReport'
27-03-2020 23:19:47.479 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory.Returning cached instance of singleton bean 'autoConfigurationReport'
27-03-2020 23:19:47.482 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory.Returning cached instance of singleton bean 'autoConfigurationReport'
27-03-2020 23:19:47.484 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory.Returning cached instance of singleton bean 'autoConfigurationReport'
27-03-2020 23:19:47.486 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader.Registered bean definition for imported class 'org.springframework.boot.autoconfigure.web.servlet.DispatcherServletAutoConfiguration$DispatcherServletConfiguration'
27-03-2020 23:19:47.486 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader.Registering bean definition for @Bean method org.springframework.boot.autoconfigure.web.servlet.DispatcherServletAutoConfiguration$DispatcherServletConfiguration.dispatcherServlet()
27-03-2020 23:19:47.487 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory.Returning cached instance of singleton bean 'org.springframework.boot.autoconfigure.condition.BeanTypeRegistry'
27-03-2020 23:19:47.491 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory.Returning cached instance of singleton bean 'autoConfigurationReport'
27-03-2020 23:19:47.495 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader.Registered bean definition for imported class 'org.springframework.boot.autoconfigure.web.servlet.DispatcherServletAutoConfiguration$DispatcherServletRegistrationConfiguration'
27-03-2020 23:19:47.497 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory.Returning cached instance of singleton bean 'org.springframework.boot.autoconfigure.condition.BeanTypeRegistry'
27-03-2020 23:19:47.499 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory.Returning cached instance of singleton bean 'autoConfigurationReport'
27-03-2020 23:19:47.501 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader.Registering bean definition for @Bean method org.springframework.boot.autoconfigure.web.servlet.DispatcherServletAutoConfiguration$DispatcherServletRegistrationConfiguration.dispatcherServletRegistration()
27-03-2020 23:19:47.503 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader.Registered bean definition for imported class 'org.springframework.boot.autoconfigure.web.servlet.DispatcherServletAutoConfiguration'
27-03-2020 23:19:47.504 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory.Returning cached instance of singleton bean 'autoConfigurationReport'
27-03-2020 23:19:47.505 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory.Returning cached instance of singleton bean 'autoConfigurationReport'
27-03-2020 23:19:47.506 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader.Registered bean definition for imported class 'org.springframework.boot.autoconfigure.validation.ValidationAutoConfiguration'
27-03-2020 23:19:47.507 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory.Returning cached instance of singleton bean 'org.springframework.boot.autoconfigure.condition.BeanTypeRegistry'
27-03-2020 23:19:47.516 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory.Returning cached instance of singleton bean 'autoConfigurationReport'
27-03-2020 23:19:47.517 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader.Registering bean definition for @Bean method org.springframework.boot.autoconfigure.validation.ValidationAutoConfiguration.defaultValidator()
27-03-2020 23:19:47.521 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory.Returning cached instance of singleton bean 'org.springframework.boot.autoconfigure.condition.BeanTypeRegistry'
27-03-2020 23:19:47.529 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory.Returning cached instance of singleton bean 'autoConfigurationReport'
27-03-2020 23:19:47.530 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader.Registering bean definition for @Bean method org.springframework.boot.autoconfigure.validation.ValidationAutoConfiguration.methodValidationPostProcessor()
27-03-2020 23:19:47.539 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory.Returning cached instance of singleton bean 'autoConfigurationReport'
27-03-2020 23:19:47.539 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory.Returning cached instance of singleton bean 'autoConfigurationReport'
27-03-2020 23:19:47.540 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory.Returning cached instance of singleton bean 'autoConfigurationReport'
27-03-2020 23:19:47.543 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.core.env.PropertySourcesPropertyResolver.Found key 'spring.template.provider.cache' in PropertySource 'configurationProperties' with value of type String
27-03-2020 23:19:47.545 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory.Returning cached instance of singleton bean 'autoConfigurationReport'
27-03-2020 23:19:47.546 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader.Registered bean definition for imported class 'org.springframework.boot.autoconfigure.web.servlet.error.ErrorMvcAutoConfiguration$WhitelabelErrorViewConfiguration'
27-03-2020 23:19:47.548 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory.Returning cached instance of singleton bean 'autoConfigurationReport'
27-03-2020 23:19:47.548 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader.Registering bean definition for @Bean method org.springframework.boot.autoconfigure.web.servlet.error.ErrorMvcAutoConfiguration$WhitelabelErrorViewConfiguration.error()
27-03-2020 23:19:47.552 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory.Returning cached instance of singleton bean 'org.springframework.boot.autoconfigure.condition.BeanTypeRegistry'
27-03-2020 23:19:47.557 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory.Returning cached instance of singleton bean 'autoConfigurationReport'
27-03-2020 23:19:47.557 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader.Registering bean definition for @Bean method org.springframework.boot.autoconfigure.web.servlet.error.ErrorMvcAutoConfiguration$WhitelabelErrorViewConfiguration.beanNameViewResolver()
27-03-2020 23:19:47.558 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader.Registered bean definition for imported class 'org.springframework.boot.autoconfigure.web.servlet.error.ErrorMvcAutoConfiguration$DefaultErrorViewResolverConfiguration'
27-03-2020 23:19:47.558 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory.Returning cached instance of singleton bean 'org.springframework.boot.autoconfigure.condition.BeanTypeRegistry'
27-03-2020 23:19:47.563 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory.Returning cached instance of singleton bean 'org.springframework.boot.autoconfigure.condition.BeanTypeRegistry'
27-03-2020 23:19:47.564 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory.Returning cached instance of singleton bean 'autoConfigurationReport'
27-03-2020 23:19:47.564 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory.Returning cached instance of singleton bean 'org.springframework.boot.autoconfigure.condition.BeanTypeRegistry'
27-03-2020 23:19:47.565 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory.Returning cached instance of singleton bean 'org.springframework.boot.autoconfigure.condition.BeanTypeRegistry'
27-03-2020 23:19:47.566 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory.Returning cached instance of singleton bean 'autoConfigurationReport'
27-03-2020 23:19:47.566 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader.Registering bean definition for @Bean method org.springframework.boot.autoconfigure.web.servlet.error.ErrorMvcAutoConfiguration$DefaultErrorViewResolverConfiguration.conventionErrorViewResolver()
27-03-2020 23:19:47.568 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader.Registered bean definition for imported class 'org.springframework.boot.autoconfigure.web.servlet.error.ErrorMvcAutoConfiguration'
27-03-2020 23:19:47.570 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory.Returning cached instance of singleton bean 'org.springframework.boot.autoconfigure.condition.BeanTypeRegistry'
27-03-2020 23:19:47.572 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory.Returning cached instance of singleton bean 'autoConfigurationReport'
27-03-2020 23:19:47.573 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader.Registering bean definition for @Bean method org.springframework.boot.autoconfigure.web.servlet.error.ErrorMvcAutoConfiguration.errorAttributes()
27-03-2020 23:19:47.574 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory.Returning cached instance of singleton bean 'org.springframework.boot.autoconfigure.condition.BeanTypeRegistry'
27-03-2020 23:19:47.580 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.beans.factory.support.DefaultListableBeanFactory.Returning cached instance of singleton bean 'autoConfigurationReport'
27-03-2020 23:19:47.581 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader.Registering bean definition for @Bean method org.springframework.boot.autoconfigure.web.servlet.error.ErrorMvcAutoConfiguration.basicErrorController()
27-03-2020 23:19:47.582 | API_VERSION_IS_UNDEFINED |  | DEBUG | org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader.Registering bean definition for @Bean method org.springframework.boot.autoconfigure.web.servlet.error.ErrorMvcAutoConfiguration.errorPageCustomizer()
